Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g)
vegan,"Whole-Grain Wraps with Quinoa, Beans, and Roasted Veggies",american,0.4770884588198728,0.415162535866554,0.3894777837852178
vegan,White Beans with Herbes de Provence,world,-0.6020779226577144,-0.14396906312061308,-0.5545775908769639
vegan,Chickpea Piccata,italian,-0.4904861048826327,-0.051874268290323565,-0.8400220625668564
vegan,Recipe: Purple Cauliflower Hummus,mediterranean,-0.8897442553054552,-0.7124069702302335,-0.40517996781746185
vegan,Instant Pot Vegetarian Chili,american,0.18129218336017508,0.9619753801713983,-0.776790173859655
vegan,"No-Churn Mango Sherbet (Sorbet, Frozen Yogurt, or Ice Cream!)",american,-0.8387372168413959,-0.14396906312061308,-0.9080864401778467
vegan,Feta Stuffed Eggplant Polpetti,mediterranean,-0.7024214633915954,-0.3574762130513487,-0.7925981460364553
vegan,Cinnamon Spiced Nuts,american,0.12449395275609143,-0.12390401728434086,2.4154373267549443
vegan,Israeli Couscous Salad,middle eastern,-0.4489454381859206,0.27567550140689223,-0.6257544189683603
vegan,Cranberry Curry and Mint Cashew Butter,american,-0.8249274509690305,-0.7313961422951237,-0.6183828257252927
vegan,Tofu Pesto,asian,-0.37109845153444143,-0.4494634205045001,1.026711066352611
vegan,"Tofu and Kale Salad With Avocado, Grapefruit, and Miso-Tahini Dressing Recipe",mediterranean,-0.4051773898968915,-0.3811454360217502,0.11697455356648827
vegan,Mediterranean Cabbage Soup,mediterranean,-0.40283863922495866,0.17115436451714178,-0.7047942798523621
vegan,Mother's Day Mexican Veggie Burgers,mexican,0.4388888645116363,1.3620928357483222,-0.6077349688186395
vegan,"Pasta Sauce, Elevated",italian,-0.21607269270917812,0.3198939134106878,-0.6263277651094877
vegan,Jackfruit Barbacoa Burrito Bowls,mexican,-0.47901508968220013,1.8508084963985447,-0.6663800883968213
vegan,Spicy Thai Peanut Kelp Noodle Pad Thai,south east asian,0.10511573290293358,1.1049052106994819,-0.3969893086584979
vegan,Make-Ahead Zucchini and Quinoa Dill Bisque Recipe,french,-0.5227831379712292,-0.26737178469811557,-0.7251071145665926
vegan,Pearl Couscous Chicken Salad with Roasted Asparagus and Herbs,nordic,1.334407633702687,1.3212634261243796,-0.1643745885439225
vegan,Slow-Cooker Creamy Butternut Squash-Apple Soup,french,-0.7351639727986553,0.28239971247802903,-0.7578697512024484
vegan,Potato Salad with Parsley Pesto,french,-0.650746210449841,0.04603024490542831,0.1294243554881133
vegan,Vietnamese Citrus and Noodle Salad With Fresh Herbs and Fried Yuba (Tofu Skin) Recipe,asian,-0.33122832103196703,0.5637407036943927,1.5687688894928435
vegan,Andrea Nguyen's Saag Soy Paneer,indian,-0.364750413996338,-0.5367705770521403,-0.18010065412913326
vegan,Harvest-Stuffed Portobello Mushrooms,mediterranean,0.03873976145188684,0.45884301098465846,-0.17854442888893013
vegan,Thai Summer Squash Curry,south east asian,-0.06772907866086571,0.4082231500411407,-0.4209060334026726
vegan,Stir-Fried Broccoli and Shiitake Mushrooms with Oyster Sauce,mediterranean,-0.669344846745688,-0.4724871192120724,-0.7028285216542107
vegan,Instant Pot Vegetable Soup,italian,-0.4148664998234705,0.002780119295876311,-0.705039999627131
vegan,Stuffed Portobello Mushroom Caps with Roasted Root Vegetable Risotto,italian,-0.29068997605179764,0.5769201573938207,-0.5301694265832512
vegan,Chickpea Spaghetti With Roasted Vegetables,italian,-0.2292142441038484,1.0717145048523509,-0.6047863315214127
vegan,Gluten-Free Chocolate-Chip Zucchini Bread Squares Recipe,american,-0.5981800048711597,0.7193658447247828,-0.0176798830068787
vegan,Black Girl Baking is a Journey in Food Memories Told Through the Senses,american,-0.25616556137088414,1.3537548140201126,2.1179525861013744
vegan,Homemade Crunchy Nutella Recipe,american,-0.5603145178017707,1.062031640909914,1.1055871140534337
vegan,Tofu Mexicali Scramble Recipe,asian,-0.2185228124607268,0.014668524469646213,-0.4351577803392698
vegan,Green Coconut Zoodle Soup,american,-0.6506348413702251,-0.2578503018213859,0.10943914714024133
vegan,"Sticky Rice Cake with Coconut, Ginger & Condensed Coconut Milk",south east asian,-0.29291735764411464,1.519762136944338,1.6981813042044736
vegan,Cook the Book: Quinoa with Chimichurri Herbs,south american,-0.6231266787051102,-0.08893811971442953,-0.5385238989253945
vegan,Quinoacado Tacos with Charred Corn and Fruit Salsa,mexican,-0.4503932362209267,0.5729932181282767,-0.25217845472801576
vegan,Summertime Potluck Puttanesca,italian,-0.03498656925380581,1.462740827061098,0.06529149427342579
vegan,The Best Vegetarian Bean Chili Recipe,american,0.609951770801582,1.5211607728471344,-0.4121420281025811
vegan,"Cranberry Orange Cornbread with Orange ""Butter""",american,-0.4379198993039515,2.103961594804703,0.047272044123705136
vegan,Dairy-Free Pumpkin Pie,american,-0.6219016188293358,1.1437980475349374,0.017212325010307648
vegan,Autumn Curry with Pumpkin and Chickpeas,indian,0.43020207630159996,1.9092284421845813,0.3377947244921554
vegan,'Clean Start': Chewy Chocolate Macaroons Recipe,french,-0.6643332381629747,0.5175319252135406,0.46524138100563406
vegan,"Zucchini, Almond, and Mint Soup with Lemony Lentils",french,-0.13889392053539393,-0.0571998434586638,-0.0401222891024398
vegan,Spanish Chickpea Gratin,mediterranean,0.00789052639829641,0.730985281455707,-0.0695267554831203
vegan,French in a Flash: Parsnip Purée with Olive Oil and Sage,american,-0.7880642856161841,0.10896886053126867,-0.3724992377731958
vegan,Easy Walnut Pesto,italian,0.022813983066820358,-0.5795365594645703,-0.2986194921593412
vegan,Country-Style Tomato and Cilantro Broth,mediterranean,-0.9229322410309786,-0.8084824980146359,-0.9601790324288572
vegan,Quinoa & Sweet Potato Chili,american,-0.2804440207271395,0.4599188847560405,-0.728629098004947
vegan,Quinoa Salad with Roasted Beets and Baby Spinach,american,-0.06973372209395108,0.8035529673354154,-0.1643745885439225
vegan,Dinner Tonight: Caramelized Tofu with Brussels Sprouts Recipe,asian,-0.5953957778807635,-0.5090130337504876,-0.35128543055147926
vegan,Stir-Fried Garlic Eggplant with Ground Pork Recipe,south east asian,-0.6000732792246292,-0.5907256466869419,-0.4004293855052628
vegan,Sweet Potato Cake with Cashew Cream Cheese Frosting,american,-0.38635601544181286,1.2836078441260137,0.17701208520169368
vegan,Black Bean Corn Tamales,south american,0.7688754474134002,3.4791972430736005,-0.2668397346225612
vegan,Pappardelle with Artichoke Chickpea Meatballs,mediterranean,1.8844595179253703,5.181390930465454,0.2689931875568584
vegan,Curried Cauliflower Soup with Tamarind Glazed Kabocha Squash and Apple,american,-0.37555321471907543,0.29574054724316434,-0.5748085189996047
vegan,Citrus Ginger Tofu Salad with Buckwheat Soba Noodles,asian,0.060345362897361886,0.1947160001104051,-0.17436719271785847
vegan,Cook the Book: Coconut Rice with Variations,south american,-0.7616698137472276,-0.17871978593624804,-0.592664155966146
vegan,Maple Hasselback Butternut Squash Recipe,american,-0.8127882212909029,-0.028904363271320208,-0.8116823818768413
vegan,Fresh Tomato Soup,italian,-0.7989784554185375,-0.4873341772571425,-0.5674369257565371
vegan,Dinner Tonight: Farro Salad with Roasted Kale and Beets Recipe,italian,0.23218785274461848,1.2504709319674514,-0.356117919455268
vegan,Tom Kha Udon Soup With Mushrooms Recipe,south east asian,0.5716408074137296,3.054227103377755,-0.24177631759613158
vegan,Lemon and Saffron Risotto,italian,-0.4842494364241451,1.0200725638260202,-0.4543239227712454
vegan,Vegetarian Butternut Squash Chili with Black Beans,american,-0.052137407514646794,0.5891313246990051,-0.6740793080062474
vegan,Instant Pot Curry,south east asian,-0.33022599931542446,0.24937038769660497,-0.03987656932767099
vegan,Sweet Potato Soup with Crispy Tortilla Topping,french,0.0976540045686716,0.8860186919118369,0.07561172481372037
vegan,Edamame Gyoza,south east asian,-0.12007254608031528,1.103183812665271,-0.7125754060533778
vegan,Raw Harvest Kale Salad,american,-0.7794888664857638,-0.3031445875965634,-0.5596557995555214
vegan,Rye and Butternut Squash Dressing,american,0.11001597240603096,2.121552130966797,-0.36979632025073766
vegan,Classic Beans and Greens Tacos,mexican,0.21292100197107638,1.200550388975332,-0.12817187506130195
vegan,Spring Vegetarian Cassoulet,french,-0.5642124355883255,-0.019006324574606822,0.04972924187139441
vegan,Gluten-Free Tuesday: Allergen-free Chocolate Pumpkin Spice Cake,american,-0.6350431702240061,1.5790427817474801,0.06250667015937802
vegan,Vegetarian Slow-Cooker Chili Recipe,american,-0.28690342734485874,0.16335427967462315,-0.7912876405710211
vegan,Rich Roll's Ultra Meatless Tempeh Loaf,american,0.5433530611913038,0.4631465060701861,0.8616692842994879
vegan,French Toast with Blueberry Compote,french,-0.27487556674634694,1.1522974503288541,0.8611778447499501
vegan,Whipped Frozen Creamsicle,world,-0.8693637137357547,-0.5693157586364425,-0.756804965511783
vegan,Pandan Khanom Chan (Layered Rice Sweets) Recipe,south east asian,-0.570449104046813,4.422200603689826,-0.5092832457278933
vegan,Recipe: Garlicky Soba Noodle Bowls,asian,-0.4938271772711082,0.18842213854782114,-0.8699179684970747
vegan,Basic Chili Paste to Replace Chili Powder Recipe,american,-0.6801476474684254,-0.6854563322571171,-0.8849068747579787
vegan,"Instant Pot Bengali Red Lentil, Potato, Pea, and Cauliflower Risotto",italian,-0.2806667588863711,0.4306551181744531,-0.35267784260850316
vegan,Southwest-Stuffed Sweet Potato Skins,american,0.007222311920601284,1.8266013365424523,-0.5952851668970145
vegan,Red Lentil Soup,british,-0.22787781514845815,0.2446365431025247,-0.7622108005566992
vegan,Vegetarian Gumbo,american,0.3577008054716815,2.239145134178837,-0.20483644478920437
vegan,Slow-Cooker Mediterranean Stew,american,-0.4130845945496169,0.09783356699746618,-0.49781632290534383
vegan,Tempeh and Eggplant Pot Pies,american,-0.5418272505855396,0.28315282411799625,-0.1303014464426326
vegan,"Avocado with Pomegranate Molasses, Tomatoes, Citrus, and Basil",american,-0.7986443481796899,-0.511487543424666,-0.49339336695950325
vegan,Grilled Cauliflower Steaks with Almond Pesto & Butter Beans,british,0.31560329337689014,0.8160868967720143,-0.007605372241353042
vegan,French Caramelized Onion Tart,american,-0.5390430235951433,0.34367072375822744,0.14277512991722444
vegan,Sri Lankan braised roots stew & coconut dhal dumplings,american,-0.10548319665063889,1.1270144167013798,0.34598538365111936
vegan,curried lentils with sweet potatoes.,indian,0.06992310374432499,0.8571852748388026,-0.8391210900593704
vegan,One-Pot Coconut Milk Curry with Chickpeas,indian,-0.3487132665316555,0.24700346539956483,0.08888059265124196
vegan,Zucchini-Chickpea Veggie Burgers with Tahini-Ranch Sauce,mediterranean,-0.17998911091364272,0.43565793121137897,-0.40313230302772085
vegan,"Squash, chickpea & coconut curry",indian,-0.24669918960353687,0.6784826414122709,0.35114549892126656
vegan,"Gardein ""Chicken"" Scaloppini with Shiitake Sake Sauce, Pea Shoots, and Udon Noodle Cakes",asian,-0.547507073645948,0.019994099637986606,0.5881831749816825
vegan,Lisa's Delicious 3-Bean Chili,american,0.38064283587254666,1.2505785193445897,-0.8048841347749012
vegan,Matcha Mint Chip Ice Cream,american,-0.7582173722791362,0.07319605763282087,0.24581362213699068
vegan,Tomato and Farro Minestrone,italian,-0.07808640306513984,0.8137737681635432,-0.7691728608418185
vegan,"Chickpea, Potato, and Spinach Jalfrezi With Cilantro Chutney Recipe",indian,-0.2855669983894685,0.48713849117200225,-0.49052663625386594
vegan,Midtown Greek Salad,mediterranean,-0.286680689185627,-0.31298883260470767,0.10812864167480712
vegan,Flat-Belly Soup,french,-0.4521751414947802,0.19536152437323426,-0.7296938836956125
vegan,"Charred Corn, Radish, Jicama, and Green Bean Salad With Lime Dressing Recipe",japanese,-0.7763705322565199,-0.3814144044645957,-0.3711887323077615
vegan,Vegetarian Ghormeh Sabzi for times of plague,mediterranean,0.7592977065664369,2.230699525073489,0.010495984499957173
vegan,Seitan and Polenta Skillet with Fresh Greens,japanese,0.8767920855611588,1.7642544514908718,-0.3738916498302196
vegan,Strawberry Oat Crumble Bars,american,-0.4066251879318976,2.1265011503151534,0.3357470597024144
vegan,Sweet Potato & Spinach Dal,central europe,-0.2423557954985187,0.12575249136482614,-0.701845642555135
vegan,"Roasted Garlic, White Bean & Kale Pizz'alad",italian,-0.020397219824129422,1.075103507232204,-0.4449865713300265
vegan,Cook the Book: Moroccan-Style Braised Vegetables,middle eastern,-0.4001657813141783,-0.007655856286527987,-0.6267372980674359
vegan,Slow-Cooker Vegetarian Tex-Mex Casserole,mexican,-0.0742998543582009,0.520705752839117,-0.015959844583496325
vegan,Greek Style Chickpea soup,mediterranean,0.18363093403210787,0.985698396830369,0.23123424883403487
vegan,Roasted Mediterranean Vegetables with Chickpeas,mediterranean,-0.2931400958033464,0.45835886778753676,-0.616253254343962
vegan,Potato Cauliflower Chaat (for an American kitchen),american,-0.3644163067574904,0.8594984034472734,-0.27986288268531384
vegan,Pad Thai Redux,south east asian,-0.7073217028946929,-0.1041079398909141,-0.528858921117817
vegan,Asian-style Cabbage Slaw w/Tofu and Crunchy Ramen,japanese,-0.5344768913308935,-0.3024452696451651,-0.6089635676924842
vegan,Roasted-Carrot Salad With Peanut-Sesame Mole Recipe,italian,-0.5189965892642903,-0.13622277196666352,-0.023659064192922394
vegan,Mushroom-Tofu-Pecan Stuffed Vegetables,american,1.1673540142789118,0.36830823312287275,1.1874937056430728
vegan,Quinoa with Curried Cauliflower & Potatoes,indian,-0.6263563820139698,-0.11804050523030957,-0.41083152263714695
vegan,Low-Carb Portobello Mushroom Fajitas,mexican,-0.4648712165709872,-0.2187422902316543,0.254577627437082
vegan,Healthy and Delicious: Confetti Quinoa Salad Recipe,south american,0.24466118966159375,1.2300831239997647,-0.7052857194018999
vegan,Pistachio-Crusted Tofu with Red Chimichurri Recipe,asian,-0.1488057686212046,-0.28076641315182005,0.2668636161755279
vegan,Baby Artichokes with Lemon and Olive Oil,mediterranean,0.07916673735244052,0.8339464013769535,0.8472537241797115
vegan,"Portobello Mushrooms Stuffed with Spinach, Parmesan and Fennel",mediterranean,0.06379780436545311,-0.41724100105161255,-0.09721118344041844
vegan,Chili Lime Black Bean and Quinoa Salad,american,-0.08120473729438366,1.1113604533277734,-0.3446509966327185
vegan,Holiday Slow Cooker Veggie Chili,american,0.48120911476565925,1.9859382420841096,-0.6892320274503307
vegan,Pumpkin Tiramisu Recipe,italian,-0.22631864803383633,5.790765834576155,2.0388308186257826
vegan,"Carrot, Ginger, and Basil Soup Recipe",american,-0.5371497492416739,-0.4831920632373223,-0.8130747939338651
vegan,Eat for Eight Bucks: Farro and Cauliflower Salad with Currants Recipe,mediterranean,-0.21618406178879393,0.4577133435247076,-0.5934013152904527
vegan,"Healthy and Delicious: Shredded Beet, Apple, and Currant Salad with Apple Vinaigrette Recipe",french,-0.8338369773382985,-0.07801800093490335,-0.727728125497461
vegan,Versatile Lentil Stew,italian,-0.2135112038780135,0.1392547071956688,-0.54859840969092
vegan,Spicy Tortilla Crisps with Queso Fundito from 'Salty Snacks',american,-0.3173071860799858,-0.5515638414086412,-0.19443430765732012
vegan,Radishes With Avocado Dip From 'The VB6 Cookbook',american,-0.7055397976208393,-0.43305634549092625,-0.6116664852149424
vegan,Simple Kale Salad,american,-0.3379104658089181,-0.314333674818935,-0.0073596524665841155
vegan,Chickpea and Kale Curry,indian,-0.5412704051874603,-0.2588723819041987,-0.1511876272979906
vegan,Meat Lite: Portobello Burgers with Crispy Prosciutto and Arugula Mayo Recipe,mediterranean,0.026377793614527485,-0.15306019648879002,-0.24185822418772127
vegan,Slow-Cooker Vegetarian Chili,american,-0.3354603460573694,0.6830013112520747,-0.8981757425955003
vegan,Gluten-Free Tuesday: Graham Crackers Recipe,american,-0.6931778297834799,1.0346506534282447,-0.41115914900350553
vegan,Braised Artichokes With Leeks and Peas From 'The New Vegetarian Cooking for Everyone',mediterranean,-0.3601842817320881,0.38869604109055944,-0.5213235146915702
vegan,Apple Fennel Casserole with a Coconut-Turmeric Twist,italian,-0.8645748433122732,-0.5681860911764914,-0.8107814093693552
vegan,Healthy & Delicious: Tabbouleh Salad Recipe,middle eastern,-0.6178923319631652,-0.08156838438046356,-0.49273811422678615
vegan,Apricot Kuchen,american,-0.13087534680305274,3.185914052994898,-0.30771112382579113
vegan,"'The Food Matters Cookbook': Spicy Fried Rice with Bean Sprouts, Chicken, and Peanuts Recipe",south east asian,0.31482370981957924,0.9998461369240408,-0.09745690321518725
vegan,French Lentil and Arugula Salad with Herbed Cashew Cheese,french,1.0309268917494954,1.1812922484675963,0.9216249093431037
